0	39.9019869	116.3855782
1	39.8990026	116.3867923
2	39.8988605	116.3818619
3	39.9005436	116.3778503
4	39.9029395	116.3777633
5	39.900629	116.3817558
6	39.9096927	116.3192982
7	39.9098111	116.3285234
8	39.9638588	116.3471527
9	39.9671179	116.3473067
10	39.9665093	116.3467493
11	39.9667321	116.3637488
12	39.9062261	116.3153807
13	39.9062276	116.3150649
14	39.9062409	116.3106747
15	39.9096329	116.3227946
16	39.9662639	116.3639092
17	39.9169014	116.3284809
18	39.9170486	116.3388295
19	39.9277429	116.3499229
20	39.940267	116.3493751
21	39.9476852	116.3501458
22	39.9542929	116.3490214
23	39.9599117	116.3488127
24	39.993712	116.4102914
25	39.9933782	116.3945411
26	39.9920935	116.397173
27	39.9908431	116.3991379
28	39.988535	116.3946578
29	39.9932535	116.3971886
30	39.9886984	116.3972082
31	39.9870136	116.4040694
32	39.9877395	116.4289147
33	39.9840231	116.4416847
34	39.9732944	116.4581358
35	39.9534269	116.4832531
36	39.9516501	116.4836719
37	39.940583	116.4839581
38	39.919551	116.2686859
39	39.9206764	116.2682644
40	39.9476591	116.4053914
41	39.9477768	116.4053672
42	39.9476782	116.4262973
43	39.9116148	116.4005425
44	39.9137334	116.3954762
45	39.9137696	116.3967322
46	39.913891	116.4003856
47	39.9141866	116.4116106
48	39.9142291	116.4203626
49	39.9173925	116.4113816
50	39.955964	116.4478707
51	39.9560376	116.4487223
52	39.9567641	116.4487511
53	39.9580911	116.4501915
54	39.9591635	116.4511862
55	39.9556562	116.4473024
56	39.9566013	116.44782
57	39.9557935	116.4467396
58	39.9574751	116.4468274
59	39.9569986	116.4475454
60	39.9566269	116.448104
61	39.956176	116.4488182
62	39.9551084	116.4507311
63	39.9212191	116.4134008
64	39.910715	116.4205538
65	39.912862	116.4204506
66	39.9170371	116.420191
67	39.9177719	116.4201576
68	39.9205644	116.4200322
69	39.9812361	116.3882619
70	39.9809118	116.391715
71	39.981022	116.394445
72	39.9816984	116.4011781
73	39.981761	116.4039799
74	39.9830139	116.3995911
75	39.9814223	116.3939967
76	39.9813649	116.3921462
77	39.9844764	116.3902216
78	39.9860199	116.3946725
79	39.9859848	116.3953726
80	39.9475266	116.375946
81	39.9477018	116.3980371
82	39.9096974	116.429338
83	39.9036864	116.420821
84	39.8993163	116.4004262
85	39.8994584	116.4054759
86	39.9321558	116.4108863
87	39.9322266	116.4195114
88	39.932228	116.427141
89	39.9322374	116.4286887
90	39.9319029	116.4025943
91	39.9311234	116.3086064
92	39.9311044	116.3137272
93	39.9311142	116.3275909
94	39.9311185	116.3332555
95	39.9310731	116.3433507
96	39.9311432	116.3478772
97	39.9311321	116.3617734
98	39.931361	116.366768
99	39.9314618	116.3706008
100	39.9316526	116.3738596
101	39.9317342	116.3767229
102	39.9466787	116.373703
103	39.9482971	116.3724547
104	39.9495991	116.3725573
105	39.9477585	116.3875497
106	39.9477155	116.3839776
107	39.9908406	116.309801
108	39.991455	116.326695
109	39.9600558	116.3733343
110	39.9858095	116.3674038
111	39.9859732	116.3660573
112	39.9395643	116.4194138
113	39.9396016	116.4269228
114	39.9480266	116.4191892
115	39.9393624	116.427294
116	39.9393765	116.4279687
117	39.9400348	116.455888
118	39.9324698	116.466617
119	39.9323044	116.4558406
120	39.9258827	116.4028883
121	39.9399723	116.449288
122	39.9122122	116.4559674
123	39.9457205	116.4559045
124	39.9667626	116.468777
125	39.9706832	116.4731405
126	39.9486397	116.4835284
127	39.9766775	116.4753841
128	39.9274554	116.4558308
129	39.9324533	116.4610619
130	39.9280488	116.4608498
131	39.9255377	116.4313674
132	39.9255603	116.4345463
133	39.925585	116.4375595
134	39.9255822	116.4398707
135	39.9255997	116.44425
136	39.9219408	116.4399335
137	39.9322818	116.4442705
138	39.9399381	116.4443301
139	39.9443334	116.4443437
140	39.9461968	116.4440395
141	39.9527729	116.4703965
142	39.951871	116.4676898
143	39.9510556	116.4651529
144	39.9480762	116.4558862
145	39.9469533	116.4493104
146	39.9586053	116.4597808
147	39.9425347	116.4559093
148	39.9178844	116.4557131
149	39.9143716	116.4558919
150	39.9091455	116.4560984
151	39.9501227	116.4558787
152	39.9391196	116.5112279
153	39.9347876	116.4958798
154	39.9329221	116.489314
155	39.9298801	116.4723082
156	39.9297275	116.4721506
157	39.9324953	116.4723397
158	39.9299998	116.4785068
159	39.929981	116.4771361
160	39.9299446	116.4758619
161	39.9215777	116.4442578
162	39.920324	116.4465909
163	39.9220759	116.4467493
164	39.9213663	116.4608701
165	39.9142401	116.4856164
166	39.9142795	116.4819791
167	39.9142133	116.4786684
168	39.9142385	116.4755044
169	39.9143575	116.4719157
170	39.9146811	116.4664038
171	39.9152869	116.4634393
